key_id,mid,following_id
6482,1843844124,9617619;6014992;351870889;1425816229
6483,1543330058,320840078;3493090606188642;1955897084
6484,454765848,9617619;8668263
6485,2164850,1390128608;351899011;359817973;613115943;258496843;360935310;354077280;23297019;9645447;19096465;10671485;140397971;482079234;1077541822;277588355;3327685;3546390615559007;297136;300650443;3546558119283625;513305949;71848;3546560549881947;1457973712;258347498;7392277;1453409239;206840230;389392792;35184317;51210342;16677126;679209797;61490472;1342989736;35940290;154054783;16523099;6731340;1351677527;479955548;1788800;4401694;918522;486122776;2843063;3493118571710936;14577351;27220586;506117517;4097504;11167047;418447337;672983944;366894341;6230101;1619118;1442057454;28047632;39112946;13537086;1986486993;3493112114579552;284729614;3494379073309365;229830372;361749232;35836985;22936070;408026922;8067951;3493131068639394;375273116;43272050;390544389;19485193;295894156;389305630;3461579184015582;319200355;1535771980;473396690;20659626;434105165;1232903169;448128015;403637965;94194549;390969643;1280606350;38568774;14794984;384050348;16454218;702722892;6639802;318937004;3493127987923439;1034622477;1717457292
6486,233471087,1453409239;57238728;486989780;1075901197;283009646;499843232;1011424263;3537122835303342;130119782;3494379073309365;46470268;3537121369393609;32196449;341946792;667438302;380902104;573913816;1888115433;384789297;548959867;1772237785;116531866;6264387;3494360628856982;476782572;430150537;518843065;447474964;277675529;3493129487387194;3493143028697579;326598094;2119110943;48421904;3493081844287992;3493079872965574;3493135699151718;398742679;2173008;2139961917;7199897;1318239195;1235215562;1307410489;33663049;1237276769;14259082;3493114842974570;3493080594385194;3493269646346964;355267500;331761484;348946824;518252516;320826166;1095685206;3493140744899388;137911;1340330800;294975481;12048409;3493136892430823;411501030;485083371;1505452997;3461573121149113;749966;1724665158;349751470;1713835613;355474873;86856785;481973539;335515254;284670543;352903730;456114439;13826185;1825073571;155592914;24190689;361829682;2045769530;3493127828539944;504672937;293790748;388795445;1021100601;3461579303553186;678444498;396140707;1744739265;29348370;1868902080;27031246;1378034243;52120051;13574291;630455196;8229576
6487,54341902,forbidden
6488,330849669,forbidden
6489,566067,forbidden
6490,3698172,1453409239;689222371;3380239;27534330;3461574083741899;44659308;1955897084;67550285;7473679;1858782574;495535252;946974;259441240;21616600;161797400;485704862;37754047;439885324;32708462;730732;326258472;8619843;321173469;489412051;526821370;2200736;144900177;927587;473222648;223257182;452606628;259229190;32506683;63231;1868902080;23212135;26366366;473524263;393166851;5957440;12076317;338927049;337312411;1982098;249608727;8960728;447317111;29153009;52190805;15094172;517327498;21332980;64875477;1328260;22269327;483120740;198904305;164791153;37842645;352364989;235555226;557943994;32708316;35091952;389382471;1420982;31983964;29329085;28262845;1557033;431047137;125865715;37090048;382651856;2967374;1467772;2574397;17546432;18202105;11061327;5055;2460656;26633150;448823;634131;9550310;18030567;1951038;1438811;3046429;423442;284120;607621;282994;11684516;486183;325745;367927;6675622;1293653
6491,8349119,660091334;444935584;1095346913;1289045338;1202960418;385804900;1843844124;1899874684;2080561247;303469491;1705060360;517027781;543626637;473940554;620069664;697654195;1982843153;15770782;470992872;2101836834;2017271280;417234406;628941292;586631367;482477042;321110926;1887242919;1777380035;1110662865;515398561;398877923;471259688;1800833320;9617619;470219180;178778949;489400034;524214730;235555226;430044260;284971783;449602628;382651856;314823429;332632721;161775300;686476869;642389251;413748120;36727710;268990278;299732210;242061585;240140503;282994;1351379;14546601;400546842;211005705;238190151;301705402;408172432;514237143;481393564;18153368;37768711;97471052;36999387;59550906;326499679;9483059;57863910;431646218;261048642;273390005;289387930;28435187;26939204;176846636;402348056;37090048;82483195;100001725;238588;20165629;30973654;735882;321173469;250874718;13755477;3022266;286925371;37703766;248363915;98627270;10266242;26709183;12312968;7280840;15730451
6492,36711026,77280619;15001447;690611875;378480572;473222648;145403;495535252;485037414;1011627201;25091781;344490740;252853578;1955897084;1454143240;269337619;455738412;84086889;13384034;4729816;260487856;22492988;2432311;345667459;397157127;9872155;383038327;510189715;1490031526;4870843;1065296839;650401814;478088;1340190821;28863817;1561041;10431355;452743855;1425596046;1202762767;1858782574;23258133;8327;8464887;1796120115;1935974503;628292881;1257649129;5609794;325844;920713;404216060;465008;44659308;2012426;36084148;2010818;13956087;473837611;8949531;16582122;40389553;35005023;328021337;437545244;471259688;38034389;534341;8274277;326499679;131014806;1977702411;21031789;449310975;23212135;26293669;329709;2646713;2753685;53542;2128509951;37090048;517327498;346563107;44243;14897804;7223194;405000061;1868902080;11159992;1589613;586631367;35386084;28941293;32505205;543931452;39509276;686150641;14082;3504459;195299946
6493,16730771,11135681;1577804;4873028;198512590;1453409239;88141513;1425239276;3546390745581649;1495129632;36081646;797215;2627581;3546382149355734;415685781;248547446;367877;3494357252442916;2000380121;1206220385;471130916;148881808;11658129;12866767;143324490;58641482;2100679;351085345;3493087875697359;447317111;325680133;438855189;1579895002;62;99157282;80505;389245745;331989468;96122177;300474;1114373;72073139;1807235069;144900177;34249431;603693;1815712;105276888;1649919642;3493282883569841;1508171277;386239898;17646242;32144780;3493282436876727;107005226;352111;1090531303;320840078;18906641;94728296;10093384;39697150;85655292;262453663;12693145;3493136892430823;2755363;1711342368;279539;401480763;382823022;3493138628873133;16720943;833486;24792616;250629252;4079592;2250815;3461581662849732;3493119632870068;280135728;5808772;60713487;2959632;44106549;1654099430;67141;292847;1365540467;347235;495695169;9845486;4638676;106320250;18202105;946974;1950658;297283960;21197916;678873
6494,5369651,forbidden
6495,151516863,forbidden
6496,79568248,351899011;359817973;3546378947005386;17800746;21778075;27043295;537083068;328376563;274424182;388729925;590842316;923083;224267770;382651856;1396569163;585164940;3531633;3493119632870068;5294454;495535252;1837617;1711342368;586734966;399335471;10207902;198427927;37643902;275338136;674539396;1017081142;2118414892;423738152;495675104;40518964;410213892;6922720;1976131447;35836017;361840091;48207005;243618828;18070561;10751376;222103174;10330740;301940;395455227;456664753;9617619;50329220;30643878;367927;1485065;401228141;151516863;489391680;526433;75;37090048;364380036;302548901;50329118;6075139;5919432;928123;7714
6497,31693938,403637371;32048607;3494357107739487;2117011755;2087834684;348686894;30568893;2063605;486989780;3493082095946091;2403047;425688;280421456;3494379073309365;3461572842228424;1850720242;43119787;286973680;3493086000843621;90071057;9587722;174501086;44128829;32242509;1253614512;513305949;238089431;550680496;20990353;10276136;11718401;23764704;1531707;21264113;10842198;343140873;11643866;36466995;433351;95839381;1955897084;1899171544;484281260;27899754;6144871;39594820;13354765;68021907;1819750;5892960;92856493;1105429038;3653033;2136060716;6459022;413703;52288780;9321359;7789278;1927387840;2114609207;39807720;281172076;253992474;351170066;336052464;165381;407241075;2412557;23496660;602533983;1740827542;1438375628;259584300;1880049807;262095358;375252071;1636034895;620903;3229353;303166947;595378;1875093;11742550;20333340;9008159;57435565;347725980;34173336;1751050307;1340190821;108186730;644663808;1074636993;287551041;519297;1477074;13258564;690608687;551188239
6498,441833336,forbidden
6499,17178412,14671083;5558314;2408511;597062;2494686;13405518;37948216;3494350824671880;414056138;101007426;13577674;12566101;367927;34165395;42182603;188636;215276;5269643;259441240;1955897084;3698172;15294070;2521782;329709;465008;418325861;70620881;382651856
6500,393475426,162848129;519962788;26964015;1328260
6501,590490400,275178888;10775176;1821864260;3493140224805336;1323892737;2052936158;1908390219;591856754;696822422;598320616;677854054;480416958;613430350;338927049;486472919
6502,6590627,351899011;8465957;624052719;697654195;1832605957;384649990;14272337;171818544;1459104794;3493277433071884;19855564;190092150;434334701;521938350;1395857590;3493120220071960;508103429;470962000;26413405;14671542;18305114;2071691173;3493090968996080;179877838;677744233;24931368;253761257;299013902;3493078891497932;402935697;4122321;1217754423;1660392980;1900141897;370690459;6449004;1074545099;285318902;2240157;345564775;20536487;168687092;450122070;647193094;1425239276;151066395;5831876;27735697;3461582476544762;836885;1848957623;286390399;516773400;4019140;1900434152;306895558;441666939;1435994163;49922172;1669777785;384136794;7065799;351870889;1429723107;24454064;609012502;730732;98666360;692283831;481429887;1955897084;1636034895;386869863;1656364963;2304046;16091178;1299267158;1213480777;14141146;1139904738;3268143;106017013;51628309;53642278;91254197;350001139;396892107;1566108799;562447;14387072;16720943;489412051;486755530;3290841;488175455;1635441928;1641413593;477317922;31536760;40621440
6503,5383290,594558993;1636034895;3546390615559007;29157642;1265652806;21869937;439004370;697654195;3494379073309365;356010767;60012433;1265301803;91254197;29135395;16426351;3461579184015582;7590247;1459104794;2076310489;18343098;13577674;5687194;224267770;3493138524014989;331507846;357669580;96231202;81320705;514459651;57435565;397365450;14762311;35788455;56458881;444384180;492632117;678743981;266467868;70620881;434967398;1249567477;526410150;344849038;3314672;13983848;402129981;25756626;212027;2492902;13208453;488609381;477641449;143961554;3493119632870068;300722822;501827634;3493090570537482;602612004;498099165;1473247194;400861914;494953656;9282663;471974375;14871346;1116594862;3461576713570746;366718875;24234374;1873141867;325315550;673520112;50329220;8739477;50329118;490839518;50112237;17512353;90328325;642389251;205380444;12221057;11623740;1328260;4939943;1955897084;272017863;1876225269;270473866;20912836;532888;27146185;86431266;143328;454984558;51906386;7473679;402033771;1578517741;29141938
6504,2149240,forbidden
6505,830386,1162588874;50221489;28921055;49468095;502894008;1241205504;1908575732;8969156;1896357769;1744543183;552642893;350793395;177613639;6203772;3494358410070137;24620990;416161143;403940805;3461578898803427;1006114208;3493290160687275;1625060795;21566266;1294853706;1688135421;14271177;294816724;473222648;168073721;381758552;28346875;7946432;3493135355218667;2120421634;3493271441508454;328868917;132770667;472783209;12833;250989068;1060544882;74985677;10193544;587922359;3493095687588757;454765848;1910020454;282178242;31640326;174501086;484355439;331374428;620667498;1710758727;1049028733;273775900;16061770;610135541;30539487;1297284883;3493079667444415;1203632626;1842784265;1500774898;1550962;259536950;2016509800;1837336632;285849501;10503712;647409444;6419870;482248572;386406763;1992687971;40545158;315216851;13803060;408643543;493177135;253700945;601599567;13637845;219683419;526294618;79061224;381281213;21837784;107029716;20889178;243847858;12724862;386464049;674289730;686534538;31387940;1182716845;8621462;1838326986;22577998
6506,485927242,forbidden
6507,11514261,520436503;10119428;101329093;312504099;3537110034286771;173639974;264249051;41397542;1139904738;676244123;21083035;494688293;28239752;348628415;576370838;345751713;495816697;382189062;355202818;486592656;241415423;254662438;115700908;87635114;8739477;50329220;1466864253;269319344;105238655;6926237;1283661677;1677020355;1322419619;1216059102;591960971;32711914;508970681;223257182;1994076995;179922650;479021460;50329118;50329485;1969770544;392836434;614942220;406707143;661018144;3341680;234324480;669812351;1063270123;702104885;416570881;62986950;319176130;147000481;14258788;48968347;268536810;602119635;1510650555;9282663;1941672008;234547840;12729737;6161064;293497951;25622284;456664753;13338284;474934251;80509102;571248882;382651856;334372586;444372724;299704436;420207799;273021153;670762257;5383290;32976142;262353032;1353773945;7792760;2920960;9617619;672713250;28262845;26429188;360293996;670779547;408290867;485137972;28863817;16771780;14718609;350198409;31693938
6508,16414364,3537123319744983;1667173208;397453466;286864802;73369007;942755;450882837;3546379479681195;258591781;698075759;6132188;660372411;522370932;15998650;2037250874;1089206412;3493286228527906;18336264;442439329;210438649;251440709;419339620;1357943689;1215208240;509069409;38566532;126255525;345617949;146300543;278761367;23631143;314409646;312105725;440220699;1090521213;64904267;8963897;83677665;85305213;238932560;287420356;10847057;690748574;12041656;60509716;189756737;196356191;410154935;1822974028;492840942;481519497;652663378;1115560837;1799831810;50660116;26846937;3493271403760331;3493256774027318;24387877;393079665;652101830;407270059;3493137408330417;395275464;502477501;226323211;33285949;3493116401158570;350256201;486835163;491351067;3493136561080610;18774267;2023394793;3493132234656733;261453718;1901162878;18963709;3493138628873133;23485558;73285222;3493133696371657;697178042;1354803296;3461562618612279;479622337;1876811292;8751142;695421199;405370021;395089518;1988160898;38568774;297882491;622131553;1959156739;3493074806245901;353220758;1198116558;2033323516
